business_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday
XqJG7Ux_mMfMJnyG2Q4m2Q,11:30-15:30,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,16:0-22:0,None
7t9olAqd1qCUEAh6VLoVEw,None,None,None,None,None,None,None
2oZnvLm6SEYDv_lBvFW1Zg,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,11:0-18:0
4hf_GXJjDK1cZJvWpVUVOg,None,None,None,None,None,None,None
jGisKivsuty7TKwAz5HEVQ,17:30-23:0,17:30-23:0,17:30-23:0,17:30-23:0,12:0-23:30,12:0-23:30,13:0-22:30
OJykCrjeigtVBwBMZu5Q2Q,None,10:0-18:0,10:0-18:0,10:0-20:0,10:0-20:0,9:0-18:0,None
h3URQVfW77vw_DcB5qI7qQ,None,None,None,None,None,None,None
Zm18B-Az9RYwfb1_zWPsbw,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,10:0-16:0,None
uVVirb84OFnT5_lJYEmDWw,None,20:0-23:30,20:0-23:30,20:0-23:30,20:0-23:30,20:0-23:30,None
m2tNrjQJz2fxCyh-yp4vgA,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
CjtsKw8dOHEWpFo2t5Yxdg,10:0-16:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-17:0,None
Gzd2XY5T6w5uMVvMWqxo7A,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-18:0,9:0-17:0,None
92Dm08_d2qJ-Lt070Mre3w,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0
qNyp4GMPiRqbY3kbbPju8w,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,None
58EUMPvySPgEYeE0de9scg,10:0-15:0,None,10:0-15:0,None,None,10:0-16:0,None
IYMlYIQWzHxopPJ53mdtzA,6:30-1:0,6:30-1:0,6:30-1:0,6:30-1:0,6:30-2:0,7:0-2:0,7:0-1:0
_R2r4SlngDt9X2K1UZyWXw,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-22:0,7:0-22:0,7:0-20:0
qaiKz8Vn-nKru9L2kJb-XA,None,None,None,None,None,None,None
2E49Ze9mYUCuBvDydWZ8bw,None,None,None,None,None,None,None
K9wh_93EArk1srqHWyFFsw,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,8:0-19:0,9:0-15:0
j3_UOyNDu3JQkzVUZ5KQEQ,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0
rWSxR9jXz716Npg2TiRVcQ,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,13:0-22:30
PtPhcIR41oeXKyyol12MBg,9:0-20:0,9:0-20:0,9:0-20:0,9:0-21:0,9:0-21:0,9:0-21:0,11:0-18:0
UpnKwbOmB1Navg3WareTZA,None,None,None,None,None,None,None
xvjkhS2PXajDniDzP1-hdA,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-17:0,8:0-16:0
i_kt9jSVwTEcOO-hPquftA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,12:0-18:0
ORcU4wTBkpihqcbuFuDAQA,5:0-20:30,5:0-20:30,5:0-20:30,5:0-20:30,5:0-20:30,5:0-19:30,5:0-20:30
c2w7LdNpvx5TCboQZI9vqQ,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-17:0
GIf1tyweFeS_5hrzMaNkfg,16:0-3:0,16:0-3:0,16:0-3:0,16:0-3:0,16:0-3:0,16:0-3:0,16:0-3:0
BD64ISWfaZk6jCuKIoD6oA,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-20:0
lTdQOgZ1KWD883kqfk5-oA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,10:0-14:0,None
9gXhs9peDtrjWGdUlytYog,None,None,None,None,None,None,None
BexnLiXGFiVi8xVaIknYDA,9:30-18:0,9:30-18:0,9:30-18:0,9:30-18:0,9:30-18:0,9:0-17:30,None
1IcbXqkZpnpthWjt8FQOsQ,12:0-15:0,18:0-22:30,18:0-22:30,18:0-22:30,18:0-22:30,18:0-22:30,None
V2Q52jmcL5Jvw-xRRNFCSQ,10:0-15:0,10:0-12:0,10:0-15:0,10:0-12:0,9:0-14:0,9:0-16:0,10:0-15:0
9F6j8ww7O8KJB4gsPRgQ9Q,9:0-0:0,9:0-0:0,9:0-0:0,9:0-9:15,9:0-2:0,10:0-2:0,9:0-0:0
bMy6Us7JX-3XFpfnzJIsAA,14:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,17:0-22:0,15:0-22:0
qxGKJbYB-1m3fGwJ1uJ-Gw,None,None,None,None,None,None,None
rurr_0CpzLfzVK-2geRoAg,None,None,None,None,None,None,None
Ky0X7OLqSeBpvNNf0NjVcg,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
RqmA6Dsya4FmksZpWMYrcQ,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
Z_2Ma7FLYKM8G9UG6zufIg,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
2CNaSduqZIsCRuNvdO_TAQ,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
LdQ98IER1g5qRBeAu3kHIw,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,10:0-17:0
br2sQ2kX3l09KOUG9oBWHA,None,None,None,None,None,None,None
IH4LMZeCj19PG2k2hJ4vZQ,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,9:30-0:0,None
SfxwwOm00kG0y0iDXYy5AA,None,None,None,None,None,None,None
tnBFCkfWPM8FVGkR3bYxyA,None,None,None,None,None,None,None
vYvoVBuOJo_LYjQ-e31mdQ,None,None,None,None,None,None,None
xJzJpTYC_1k_EE0AWTOPXw,None,None,None,None,None,None,None
kHbYMfDVfM41bNK8q_nc0g,None,None,None,None,None,None,None
RBE6DxBcqjDA-tnwVjHHHg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
QC4DJei8rco-_KTDbgbwEA,9:0-18:0,9:0-18:0,10:0-18:0,9:0-18:0,9:0-18:0,9:0-13:0,None
a9DXKepcU3EnNNZ3G48QPQ,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0
SjaXJA1Nk6Iqx7HjTiWV6A,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,9:0-17:0,None
mn9GHVOFDpdsz_CuAbpLdg,None,None,None,None,None,None,None
f8BfK4xFQ4ZbibijJt9NBg,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,8:30-22:0
8Z0ioqnszXnQq5xWamJygA,7:0-17:0,7:0-17:0,7:0-17:0,9:0-16:0,None,None,None
e30ilptd4pVzzMPI_bALyA,None,None,None,None,None,None,None
mWlyeVQYGYEsg7niT2Vh8Q,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-19:0,10:0-17:0,10:0-17:0
N7k5P9vNaMlmvig4zJ_H4Q,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-17:0,10:0-17:0
HQl28KMwrEKHqhFrrDqVNQ,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,10:0-22:0,10:0-21:0
JgAv_GSIuX2qIOHHj9f-OA,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,None
GmnyDYCq04_YZ-WpT2mB6g,None,None,None,None,None,None,None
lM09NbOZpjQDD5cAlAKo1w,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-18:0,11:0-17:0
eriW9d0AXkQyLrX5W3p_Pw,5:30-0:0,5:30-0:0,5:30-0:0,5:30-0:0,5:30-1:0,5:30-1:0,5:30-0:0
DELdFliJDrMcEzvSvx_Mdw,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
LqQBvrgt12QiLvUD2Tal1A,None,None,None,None,None,None,None
Dbp78-CLGqBxppE2diAGqg,None,None,None,None,None,None,None
b81wrjacRyyMcDpfoxYlsw,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:30,11:0-16:0,None
rCzYYVmZxty56Ej50dU2aw,None,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,10:0-16:0,10:0-16:0
LMx0alXrN4J0Vn8jT5Mpew,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,None
9du0qzdwyn75f2bXBqCrAA,None,None,None,None,None,None,None
CxGtYp9l48hW4_5Sp1yN-A,None,None,None,None,None,None,None
QJbdDzunUrvAkiqjBGJaqg,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
OHJg05EedophHB8zGBQMzw,None,7:30-16:0,7:30-16:0,7:30-16:0,7:30-16:0,7:30-16:0,None
-Y5qYWyH1pS5lmsQvbpL2A,10:0-19:0,8:0-16:0,10:0-19:0,8:0-16:0,None,None,None
_rsvWsLbzhtvnQzK1VBptQ,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,None,None
VgM2dRkNQrsbsogIolx2oQ,None,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,9:0-20:0
OkTLoA-Gims91odbtVGegA,6:30-21:30,6:30-21:30,6:30-21:30,6:30-21:30,6:30-21:30,6:30-22:30,6:30-21:0
zU63bs3Ofe8y1peOgOFJaA,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,9:0-2:0,9:0-2:0
e1UamnCdP9DdJRF6kOk80g,None,None,None,None,None,None,None
spJcOflJv9tZ33ljUGDJ5Q,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0
314UjIg29NBfnr4ihSAbJg,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,13:0-17:0
0pm-hpu8Rkfa16tLjWb-GQ,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
F8K9XTK3WN0i4G_EIXzY9g,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-22:0
g9fjLYcofmILyfr7XrrrNQ,9:0-17:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,None
NJ5YpIcEkCoSkGoWxirsVg,None,None,None,None,None,None,None
lUPgRaQi5ic0T0EBiqr_lw,9:0-13:0,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:0,None
ILCRrpBIp8KTknEdgIpTxw,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,11:0-17:0
hifhQ-zx4g3JMoP8CxtDwg,11:0-21:0,11:0-21:0,11:0-21:0,11:0-23:0,11:0-23:0,12:0-21:30,12:0-21:30
tetKWtLT0639lqnD9QJRKw,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
7kpHatXH0NANu9417mBAkA,None,None,None,None,None,None,None
v8-d4GjT_sFiC2RXb3UJSg,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
u3JkMKLju8XF33tTunUMTA,7:30-17:30,7:30-17:30,7:30-17:30,7:30-17:30,7:30-15:30,None,None
nNSxX1q2LhNRPLMSL5kS9g,None,None,None,None,None,None,None
ygUe3JIpHuOtEaagOC4dDA,10:0-20:0,10:0-20:0,10:0-18:0,10:0-20:0,10:0-20:0,9:0-16:0,None
If8BMnK0BFY213rOtxs9Yg,None,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-19:0
7e3PZzUpG5FYOTGt3O3ePA,None,None,17:0-21:0,17:0-21:0,17:0-22:0,17:0-22:0,17:0-21:0
s2kabx2Kk74GRl787eLuNA,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0
L1gy7Nh8JloTOxx0LgzZ4A,None,None,None,None,None,None,None
1FqQ0L--8sviAKNR97K5UA,None,None,None,None,None,None,None
yqFG1ANsAV6NBn_BC2LU4Q,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0
cpVc67WA5EWQFKUKQDcK5A,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-22:0,7:0-22:0,7:0-20:0
bs07-hLuz0dq06gIUwR5mw,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,10:0-21:0
bgMkYOjaMraHj7wcIIm_vw,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,13:0-17:0
PYYAXpbdYgmvWfWPjYQ1fA,None,None,None,None,None,None,None
dKOrxsz6ygqa-AatwzpKyQ,None,None,None,None,None,None,None
Af7BsyzsJi_2qPFu_5tsJg,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-21:30,11:0-21:30,12:0-20:30
hx96zwRKTAueurBKxRPuxw,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None
yu7gnlhthWKVyqFjrBqt1Q,None,None,None,None,None,None,None
d2aGMsThb-XjGrlp-y6rsQ,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
oVwbbA0JttNp3nNJbKsmJQ,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-17:0
3WRnU-0jz58h-Bgatf8Szw,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
7Y0OjNJZ2pmp7VdrzzB9Ng,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-17:0,None
D-8yidw7FLKKQpciKJSd2g,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-20:0
j-Z_HAev26ZftdErMhIBuA,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,11:0-22:30
8eTL0O47F6VwwjKPvUB1gg,None,20:30-3:0,None,20:30-3:0,20:30-3:0,20:30-3:0,22:0-3:0
ulrhIjzbb3MGApFVjzMsrg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
I5qhE5THrGIkG_DXdh43eA,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-17:0
lTTMoqmGr3QQX9ne7CxuaA,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,10:0-16:0
UQtV1plcxfLTlvKeLPv63Q,5:30-18:0,5:30-18:0,5:30-18:0,5:30-18:0,5:30-18:0,None,None
0Xdn06vGY4_91BThoIerEg,None,None,None,None,None,None,None
vSJNHSWe-4VXv6U4vQnvRA,17:30-23:0,17:30-23:0,17:30-23:0,17:30-23:0,17:30-23:0,17:30-23:0,17:0-23:0
_WgETi6gdw6Br0AxaAc13A,None,None,None,None,None,None,None
wTP3DRrGEyr4FO_3fSYXsQ,None,None,None,None,None,None,None
9X67qSbHnfYgx_Df1zZFnA,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,None
EEIGwq-WC3TGnNuEU4j04Q,8:0-16:30,8:0-16:30,8:0-16:30,8:0-16:30,8:0-16:30,None,None
S5QaTPa3bjQDJcYlMjnqlw,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,9:0-20:0
PTGIaXoL9vpjrjOyOpSLdQ,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
L2rs-zndfHOgIcqBrxApqw,9:30-17:30,9:30-17:30,9:30-17:30,9:30-17:30,9:30-17:30,None,None
ky1H6hS-HReT5XxktP4vdA,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,None,None
hTh980DHh3J0i7xW2HSNDw,8:30-17:30,9:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,10:0-17:0,13:0-17:0
XmZL3Lkv6E3dWmpuG2F5yw,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
XHmuXU0VMmRi5H449U9jXQ,14:0-3:0,14:0-3:0,14:0-3:0,14:0-3:0,12:0-3:0,10:0-3:0,10:0-3:0
uq-KCwTg_WTTIK296FL6sg,None,None,None,None,None,None,None
LHOa9n7JQCGgnMoA1NDbbw,17:0-22:0,None,None,17:0-22:0,17:0-22:0,17:0-22:0,10:0-15:0
I1zLtc0OlhuHbfYYg_HpYQ,None,None,None,None,None,None,None
nzbQXU2x7O8oucKGthUT3g,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
tUeYSmiIQn0WG9LN-qRLKg,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-3:0,10:0-15:0,10:0-2:0
Eps2wAehgiOcQIdyYTsY-w,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
updfrNZojTek8fbze4_jKQ,8:0-17:0,8:0-17:30,8:0-17:0,8:0-18:30,8:0-17:0,None,None
kMLbk84aClc4qwSnuuuFzw,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
mlNHAQR3UhowDDYdJF5w9w,None,None,None,None,None,None,None
XM2qN3PiQbfSYo6zmHgSlQ,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30
ed-BuFnfMogYvy1-GFAUVg,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,12:0-18:0
CboINhcX-R1PGNtESJwQPQ,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,None
Mx3T3UacLgpEDX8GlrwFGA,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0
QuytwC8LramTP7QJ-SxFsA,None,None,None,None,None,None,None
VUlYXEsgNRdd-0510TUF3A,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-17:0,9:0-17:0,None
DiqeZX986KShhjI7f-uP1Q,None,None,None,None,None,None,None
VXhkxIOtHEHMzLf7X2tydw,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-12:0,None
abTV9hpgV_-I47oxSXj9lg,8:0-19:0,8:0-17:0,8:0-17:0,8:0-17:0,None,8:30-13:0,None
APn972rPaXMwc-_gKm6Cpw,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,9:0-17:0
2r9U0--QqAK0JjL8vxB7mA,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30
fzHdC99h6TpJon94gO9_Jg,None,None,None,None,None,None,None
GaPsRCk6m5cjAf8bJnxdzA,None,None,None,None,None,None,None
mtgqz4MKO5v9g8B_efVFYA,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,12:0-18:0
-friOdO3p-xDSZI3H3BloA,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30
SevK-sB1sjI_7sBXRnVdWg,None,None,None,None,None,None,None
1cwYKUoOGbgnq-wRfO2PIQ,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
onzwslg14Htg2YDxa9Gg2A,None,None,None,None,None,None,None
XSNdHqwM0swv4SLAcpB8Fg,None,None,None,None,None,None,None
Swvp2uAehquvfq1ggT8dGg,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-17:0,12:0-17:0
CCNp1qS8n2gh51X7Wadabw,None,None,None,None,None,None,None
JOrQCMyvIYyGY3AjVrT2LA,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0
DscqZ5DUZSWTggbv6N_j3Q,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0
MmWYE3hKBn0LW24V2TT9Iw,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-23:0,6:0-23:0,6:0-22:0
4G3ptZapkPZwMCE-PX_7tA,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-13:0,None
LAkj9XpSfy_jHVn8t8aHEA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-13:0,None
YfsaoWDTBKpR09Q90Kw_yA,8:0-16:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,9:0-17:0,9:0-16:0
RDO51EhaqSt1Psdwcwx3Bg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
4RggTW3skfGuUt0MOY_zHw,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
Wzq9xJdBF2cpTaJSTjhvMA,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-21:0
kOc8aJxefXuJ9-7FYnIO7Q,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,None,None
anMzgqnIh0OPgwMCf4uh2w,None,None,None,None,None,None,None
5VGLWPQjjiY3rzk1tcaicA,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,None,None
Omch3jZs4iVU6SqoTtmP3A,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,12:0-17:0,12:0-17:0
dffTzzdj8dgCRH1_K8mY7w,15:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0
yMSnJTxtn-AiuwB-nwT2pQ,15:0-21:0,11:0-21:0,15:0-21:0,11:0-21:0,11:0-20:0,9:0-12:0,None
tAficwKvRzfBZa1aa_83iA,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0
t36oW143rr9LtOZrDgfRkw,7:30-17:0,7:30-17:0,7:30-17:0,7:30-17:0,7:30-17:0,7:30-17:0,9:0-16:0
an_XYEydjw2xBDUvFHqqMQ,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
iVV6E4YFm_Y7bMudao_xXA,None,None,None,None,None,None,None
IYOO-9F46T_jKyPoIaa1Hg,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-12:0,None
4bjHKlzyEF8bN8uO_u8y7Q,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0
8_0iC01mOf3_TavRXxtNVA,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-20:0,8:0-18:0
m4Gfo0RorFfgS_xRQZ8PaQ,None,None,None,None,None,None,None
X4XuScQXPt4cQ9T7sn_JZA,None,None,None,None,None,None,None
jmBOUsp9-sivot6273ncJw,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
i_qN10CHkcJKgb215Nwf9g,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0
3KTY5XZfavc85u0_rLFHrw,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0
5Qv-WjKI-AqF4rLosnWwLA,None,None,None,None,None,None,None
ZW-2-SYs2bk0dl-y-kPULQ,None,None,None,None,None,None,None
qFm-9Q4BnDSS9eWrCgO3Lw,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,12:0-23:0
Z893UxQOeuLN9Jcv0ul0RA,None,None,None,None,None,None,None
5QsW4RdCrDhVuDHnlgnCuA,5:0-16:0,5:0-16:0,5:0-16:0,5:0-16:0,5:0-16:0,5:0-16:0,5:0-16:0
x1wYelMFfNppFvDAU661OQ,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,None,None
SopiyvX6KpU4jqAWozSByQ,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-16:0,None,None
W6GuGdmaArR98U0y6fvNVQ,None,None,None,None,None,None,None
C-ZC8PY9p6Apmr4PP3NaEQ,9:0-19:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-15:0,None
1kg5kEf5ONFcBJj8ixgHjA,None,None,None,None,None,None,None
c8JT1CxwaQ5JOaqfJU9Zkw,None,None,None,None,None,None,None
GDaMxMrw-rDFt2TaWjdfgA,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,None,None
aRYR0UWsICM_CsgbEkvyfw,11:45-18:0,11:45-18:0,11:45-18:0,11:45-18:0,11:45-18:0,11:45-18:0,12:0-18:30
URb6E4M7gBHBkx4GkmChlg,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-12:0,8:0-20:0
O5-sA4CXgntJ3Bgg1YVckw,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,12:0-17:0
8ATyzMAUKUCBnjJ7wpLnpw,8:30-19:30,8:30-19:30,8:30-19:30,8:30-19:30,8:30-19:30,8:30-19:0,10:0-18:0
IRdrwXUFvnmYfUkKSjzQGw,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,9:0-17:0,None
dSEcQPPUlATxZf5pvN_t5Q,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,None
nCSErwxdQ_SkMN49DfyTKw,None,None,None,None,None,None,None
KW9xNNu14RcskVcnhZ-vVg,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,12:0-1:0
xpxG0nNgzITjPaPwBieKtA,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0
ute4AgcZmdlAk5loxbZnlQ,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,None
U1ZpRirMDXF_4_MCFAcmvg,None,None,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
